x,y,image,r,g,b,clear
97,9,19,4,4,4,0
98,9,19,4,4,4,0
99,9,19,4,4,4,0
0,10,19,4,4,4,0
1,10,19,4,4,4,0
2,10,19,4,4,4,0
3,10,19,4,4,4,0
4,10,19,4,4,4,0
5,10,19,4,4,4,0
6,10,19,4,4,4,0
7,10,19,4,4,4,0
8,10,19,4,4,4,0
9,10,19,4,4,4,0
10,10,19,4,4,4,0
11,10,19,4,4,4,0
12,10,19,4,4,4,0
13,10,19,4,4,4,0
14,10,19,4,4,4,0
15,10,19,4,4,4,0
16,10,19,4,4,4,0
17,10,19,4,4,4,0
18,10,19,4,4,4,0
19,10,19,4,4,4,0
20,10,19,4,4,4,0
21,10,19,4,4,4,0
22,10,19,4,4,4,0
23,10,19,4,4,4,0
24,10,19,4,4,4,0
25,10,19,4,4,4,0
26,10,19,4,4,4,0
27,10,19,4,4,4,0
28,10,19,4,4,4,0
29,10,19,4,4,4,0
30,10,19,4,4,4,0
31,10,19,4,4,4,0
32,10,19,4,4,4,0
33,10,19,4,4,4,0
34,10,19,4,4,4,0
35,10,19,4,4,4,0
36,10,19,4,4,4,0
37,10,19,4,4,4,0
38,10,19,4,4,4,0
39,10,19,4,4,4,0
40,10,19,4,4,4,0
41,10,19,4,4,4,0
42,10,19,4,4,4,0
43,10,19,4,4,4,0
44,10,19,4,4,4,0
45,10,19,4,4,4,0
46,10,19,4,4,4,0
47,10,19,4,4,4,0
48,10,19,4,4,4,0
49,10,19,4,4,4,0
50,10,19,4,4,4,0
51,10,19,4,4,4,0
52,10,19,4,4,4,0
53,10,19,4,4,4,0
54,10,19,4,4,4,0
55,10,19,4,4,4,0
56,10,19,4,4,4,0
57,10,19,4,4,4,0
58,10,19,4,4,4,0
59,10,19,4,4,4,0
60,10,19,4,4,4,0
61,10,19,4,4,4,0
62,10,19,4,4,4,0
63,10,19,4,4,4,0
64,10,19,4,4,4,0
65,10,19,4,4,4,0
66,10,19,4,4,4,0
67,10,19,4,4,4,0
68,10,19,4,4,4,0
69,10,19,4,4,4,0
70,10,19,4,4,4,0
71,10,19,4,4,4,0
72,10,19,4,4,4,0
73,10,19,4,4,4,0
74,10,19,4,4,4,0
75,10,19,4,4,4,0
76,10,19,4,4,4,0
77,10,19,4,4,4,0
78,10,19,4,4,4,0
79,10,19,4,4,4,0
80,10,19,4,4,4,0
81,10,19,4,4,4,0
82,10,19,4,4,4,0
83,10,19,4,4,4,0
84,10,19,4,4,4,0
85,10,19,4,4,4,0
86,10,19,4,4,4,0
87,10,19,4,4,4,0
88,10,19,4,4,4,0
89,10,19,4,4,4,0
90,10,19,4,4,4,0
91,10,19,4,4,4,0
92,10,19,4,4,4,0
93,10,19,4,4,4,0
94,10,19,4,4,4,0
95,10,19,4,4,4,0
96,10,19,4,4,4,0
97,10,19,4,4,4,0
98,10,19,4,4,4,0
99,10,19,4,4,4,0
0,11,19,4,4,4,0
1,11,19,4,4,4,0
2,11,19,4,4,4,0
3,11,19,4,4,4,0
4,11,19,4,4,4,0
5,11,19,4,4,4,0
6,11,19,4,4,4,0
7,11,19,4,4,4,0
8,11,19,4,4,4,0
9,11,19,4,4,4,0
10,11,19,4,4,4,0
11,11,19,4,4,4,0
12,11,19,4,4,4,0
13,11,19,4,4,4,0
14,11,19,4,4,4,0
15,11,19,4,4,4,0
16,11,19,4,4,4,0
17,11,19,4,4,4,0
18,11,19,4,4,4,0
19,11,19,4,4,4,0
20,11,19,4,4,4,0
21,11,19,4,4,4,0
22,11,19,4,4,4,0
23,11,19,4,4,4,0
24,11,19,4,4,4,0
25,11,19,4,4,4,0
26,11,19,4,4,4,0
27,11,19,4,4,4,0
28,11,19,4,4,4,0
29,11,19,4,4,4,0
30,11,19,4,4,4,0
31,11,19,4,4,4,0
32,11,19,4,4,4,0
33,11,19,4,4,4,0
34,11,19,4,4,4,0
35,11,19,4,4,4,0
36,11,19,4,4,4,0
37,11,19,4,4,4,0
38,11,19,4,4,4,0
39,11,19,4,4,4,0
40,11,19,4,4,4,0
41,11,19,4,4,4,0
42,11,19,4,4,4,0
43,11,19,4,4,4,0
44,11,19,4,4,4,0
45,11,19,4,4,4,0
46,11,19,4,4,4,0
47,11,19,4,4,4,0
48,11,19,4,4,4,0
49,11,19,4,4,4,0
50,11,19,4,4,4,0
51,11,19,4,4,4,0
52,11,19,4,4,4,0
53,11,19,4,4,4,0
54,11,19,4,4,4,0
55,11,19,4,4,4,0
56,11,19,4,4,4,0
57,11,19,4,4,4,0
58,11,19,4,4,4,0
59,11,19,4,4,4,0
60,11,19,4,4,4,0
61,11,19,4,4,4,0
62,11,19,4,4,4,0
63,11,19,4,4,4,0
64,11,19,4,4,4,0
65,11,19,4,4,4,0
66,11,19,4,4,4,0
67,11,19,4,4,4,0
68,11,19,4,4,4,0
69,11,19,4,4,4,0
70,11,19,4,4,4,0
71,11,19,4,4,4,0
72,11,19,4,4,4,0
73,11,19,4,4,4,0
74,11,19,4,4,4,0
75,11,19,4,4,4,0
76,11,19,4,4,4,0
77,11,19,4,4,4,0
78,11,19,4,4,4,0
79,11,19,4,4,4,0
80,11,19,4,4,4,0
81,11,19,4,4,4,0
82,11,19,4,4,4,0
83,11,19,4,4,4,0
84,11,19,4,4,4,0
85,11,19,4,4,4,0
86,11,19,4,4,4,0
87,11,19,4,4,4,0
88,11,19,4,4,4,0
89,11,19,4,4,4,0
90,11,19,4,4,4,0
91,11,19,4,4,4,0
92,11,19,4,4,4,0
93,11,19,4,4,4,0
94,11,19,4,4,4,0
95,11,19,4,4,4,0
96,11,19,4,4,4,0
97,11,19,4,4,4,0
98,11,19,4,4,4,0
99,11,19,4,4,4,0
0,12,19,4,4,4,0
1,12,19,4,4,4,0
2,12,19,4,4,4,0
3,12,19,4,4,4,0
4,12,19,4,4,4,0
5,12,19,4,4,4,0
6,12,19,4,4,4,0
7,12,19,4,4,4,0
8,12,19,4,4,4,0
9,12,19,4,4,4,0
10,12,19,4,4,4,0
11,12,19,4,4,4,0
12,12,19,4,4,4,0
13,12,19,4,4,4,0
14,12,19,4,4,4,0
15,12,19,4,4,4,0
16,12,19,4,4,4,0
17,12,19,4,4,4,0
18,12,19,4,4,4,0
19,12,19,4,4,4,0
20,12,19,4,4,4,0
21,12,19,4,4,4,0
22,12,19,4,4,4,0
23,12,19,4,4,4,0
24,12,19,4,4,4,0
25,12,19,4,4,4,0
26,12,19,4,4,4,0
27,12,19,4,4,4,0
28,12,19,4,4,4,0
29,12,19,4,4,4,0
30,12,19,4,4,4,0
31,12,19,4,4,4,0
32,12,19,4,4,4,0
33,12,19,4,4,4,0
34,12,19,4,4,4,0
35,12,19,4,4,4,0
36,12,19,4,4,4,0
37,12,19,4,4,4,0
38,12,19,4,4,4,0
39,12,19,4,4,4,0
40,12,19,4,4,4,0
41,12,19,4,4,4,0
42,12,19,4,4,4,0
43,12,19,4,4,4,0
44,12,19,4,4,4,0
45,12,19,4,4,4,0
46,12,19,4,4,4,0
47,12,19,4,4,4,0
48,12,19,4,4,4,0
49,12,19,4,4,4,0
50,12,19,4,4,4,0
51,12,19,4,4,4,0
52,12,19,4,4,4,0
53,12,19,4,4,4,0
54,12,19,4,4,4,0
55,12,19,4,4,4,0
56,12,19,4,4,4,0
57,12,19,4,4,4,0
58,12,19,4,4,4,0
59,12,19,4,4,4,0
60,12,19,4,4,4,0
61,12,19,4,4,4,0
62,12,19,4,4,4,0
63,12,19,4,4,4,0
64,12,19,4,4,4,0
65,12,19,4,4,4,0
66,12,19,4,4,4,0
67,12,19,4,4,4,0
68,12,19,4,4,4,0
69,12,19,4,4,4,0
70,12,19,4,4,4,0
71,12,19,4,4,4,0
72,12,19,4,4,4,0
73,12,19,4,4,4,0
74,12,19,4,4,4,0
75,12,19,4,4,4,0
76,12,19,4,4,4,0
77,12,19,4,4,4,0
78,12,19,4,4,4,0
79,12,19,4,4,4,0
80,12,19,4,4,4,0
81,12,19,4,4,4,0
82,12,19,4,4,4,0
83,12,19,4,4,4,0
84,12,19,4,4,4,0
85,12,19,4,4,4,0
86,12,19,4,4,4,0
87,12,19,4,4,4,0
88,12,19,4,4,4,0
89,12,19,4,4,4,0
90,12,19,4,4,4,0
91,12,19,4,4,4,0
92,12,19,4,4,4,0
93,12,19,4,4,4,0
94,12,19,4,4,4,0
95,12,19,4,4,4,0
96,12,19,4,4,4,0
97,12,19,4,4,4,0
98,12,19,4,4,4,0
99,12,19,4,4,4,0
0,13,19,4,4,4,0
1,13,19,4,4,4,0
2,13,19,4,4,4,0
3,13,19,4,4,4,0
4,13,19,4,4,4,0
5,13,19,4,4,4,0
6,13,19,4,4,4,0
7,13,19,4,4,4,0
8,13,19,4,4,4,0
9,13,19,4,4,4,0
10,13,19,4,4,4,0
11,13,19,4,4,4,0
12,13,19,4,4,4,0
13,13,19,4,4,4,0
14,13,19,4,4,4,0
15,13,19,4,4,4,0
16,13,19,4,4,4,0
17,13,19,4,4,4,0
18,13,19,4,4,4,0
19,13,19,4,4,4,0
20,13,19,4,4,4,0
21,13,19,4,4,4,0
22,13,19,4,4,4,0
23,13,19,4,4,4,0
24,13,19,4,4,4,0
25,13,19,4,4,4,0
26,13,19,4,4,4,0
27,13,19,4,4,4,0
28,13,19,4,4,4,0
29,13,19,4,4,4,0
30,13,19,4,4,4,0
31,13,19,4,4,4,0
32,13,19,4,4,4,0
33,13,19,4,4,4,0
34,13,19,4,4,4,0
35,13,19,4,4,4,0
36,13,19,4,4,4,0
37,13,19,4,4,4,0
38,13,19,4,4,4,0
39,13,19,4,4,4,0
40,13,19,4,4,4,0
41,13,19,4,4,4,0
42,13,19,4,4,4,0
43,13,19,4,4,4,0
44,13,19,4,4,4,0
45,13,19,4,4,4,0
46,13,19,4,4,4,0
47,13,19,4,4,4,0
48,13,19,4,4,4,0
49,13,19,4,4,4,0
50,13,19,4,4,4,0
51,13,19,4,4,4,0
52,13,19,4,4,4,0
53,13,19,4,4,4,0
54,13,19,4,4,4,0
55,13,19,4,4,4,0
56,13,19,4,4,4,0
57,13,19,4,4,4,0
58,13,19,4,4,4,0
59,13,19,4,4,4,0
60,13,19,4,4,4,0
61,13,19,4,4,4,0
62,13,19,4,4,4,0
63,13,19,4,4,4,0
64,13,19,4,4,4,0
65,13,19,4,4,4,0
66,13,19,4,4,4,0
67,13,19,4,4,4,0
68,13,19,4,4,4,0
69,13,19,4,4,4,0
70,13,19,4,4,4,0
71,13,19,4,4,4,0
72,13,19,4,4,4,0
73,13,19,4,4,4,0
74,13,19,4,4,4,0
75,13,19,4,4,4,0
76,13,19,4,4,4,0
77,13,19,4,4,4,0
78,13,19,4,4,4,0
79,13,19,4,4,4,0
80,13,19,4,4,4,0
81,13,19,4,4,4,0
82,13,19,4,4,4,0
83,13,19,4,4,4,0
84,13,19,4,4,4,0
85,13,19,4,4,4,0
86,13,19,4,4,4,0
87,13,19,4,4,4,0
88,13,19,4,4,4,0
89,13,19,4,4,4,0
90,13,19,4,4,4,0
91,13,19,4,4,4,0
92,13,19,4,4,4,0
93,13,19,4,4,4,0
94,13,19,4,4,4,0
95,13,19,4,4,4,0
96,13,19,4,4,4,0
97,13,19,4,4,4,0
98,13,19,4,4,4,0
99,13,19,4,4,4,0
0,14,19,4,4,4,0
1,14,19,4,4,4,0
2,14,19,4,4,4,0
3,14,19,4,4,4,0
4,14,19,4,4,4,0
5,14,19,4,4,4,0
6,14,19,4,4,4,0
7,14,19,4,4,4,0
8,14,19,4,4,4,0
9,14,19,4,4,4,0
10,14,19,4,4,4,0
11,14,19,4,4,4,0
12,14,19,4,4,4,0
13,14,19,4,4,4,0
14,14,19,4,4,4,0
15,14,19,4,4,4,0
16,14,19,4,4,4,0
17,14,19,4,4,4,0
18,14,19,4,4,4,0
19,14,19,4,4,4,0
20,14,19,4,4,4,0
21,14,19,4,4,4,0
22,14,19,4,4,4,0
23,14,19,4,4,4,0
24,14,19,4,4,4,0
25,14,19,4,4,4,0
26,14,19,4,4,4,0
27,14,19,4,4,4,0
28,14,19,4,4,4,0
29,14,19,4,4,4,0
30,14,19,4,4,4,0
31,14,19,4,4,4,0
32,14,19,4,4,4,0
33,14,19,4,4,4,0
34,14,19,4,4,4,0
35,14,19,4,4,4,0
36,14,19,4,4,4,0
37,14,19,4,4,4,0
38,14,19,4,4,4,0
39,14,19,4,4,4,0
40,14,19,4,4,4,0
41,14,19,4,4,4,0
42,14,19,4,4,4,0
43,14,19,4,4,4,0
44,14,19,4,4,4,0
45,14,19,4,4,4,0
46,14,19,4,4,4,0
47,14,19,4,4,4,0
48,14,19,4,4,4,0
49,14,19,4,4,4,0
50,14,19,4,4,4,0
51,14,19,4,4,4,0
52,14,19,4,4,4,0
53,14,19,4,4,4,0
54,14,19,4,4,4,0
55,14,19,4,4,4,0
56,14,19,4,4,4,0
57,14,19,4,4,4,0
58,14,19,4,4,4,0
59,14,19,4,4,4,0
60,14,19,4,4,4,0
61,14,19,4,4,4,0
62,14,19,4,4,4,0
63,14,19,4,4,4,0
64,14,19,4,4,4,0
65,14,19,4,4,4,0
66,14,19,4,4,4,0
67,14,19,4,4,4,0
68,14,19,4,4,4,0
69,14,19,4,4,4,0
70,14,19,4,4,4,0
71,14,19,4,4,4,0
72,14,19,4,4,4,0
73,14,19,4,4,4,0
74,14,19,4,4,4,0
75,14,19,4,4,4,0
76,14,19,4,4,4,0
77,14,19,4,4,4,0
78,14,19,4,4,4,0
79,14,19,4,4,4,0
80,14,19,4,4,4,0
81,14,19,4,4,4,0
82,14,19,4,4,4,0
83,14,19,4,4,4,0
84,14,19,4,4,4,0
85,14,19,4,4,4,0
86,14,19,4,4,4,0
87,14,19,4,4,4,0
88,14,19,4,4,4,0
89,14,19,4,4,4,0
90,14,19,4,4,4,0
91,14,19,4,4,4,0
92,14,19,4,4,4,0
93,14,19,4,4,4,0
94,14,19,4,4,4,0
95,14,19,4,4,4,0
96,14,19,4,4,4,0
97,14,19,4,4,4,0
98,14,19,4,4,4,0
99,14,19,4,4,4,0
0,15,19,4,4,4,0
1,15,19,4,4,4,0
2,15,19,4,4,4,0
3,15,19,4,4,4,0
4,15,19,4,4,4,0
5,15,19,4,4,4,0
6,15,19,4,4,4,0
7,15,19,4,4,4,0
8,15,19,4,4,4,0
9,15,19,4,4,4,0
10,15,19,4,4,4,0
11,15,19,4,4,4,0
12,15,19,4,4,4,0
13,15,19,4,4,4,0
14,15,19,4,4,4,0
15,15,19,4,4,4,0
16,15,19,4,4,4,0
17,15,19,4,4,4,0
18,15,19,4,4,4,0
19,15,19,4,4,4,0
20,15,19,4,4,4,0
21,15,19,4,4,4,0
22,15,19,4,4,4,0
23,15,19,4,4,4,0
24,15,19,4,4,4,0
25,15,19,4,4,4,0
26,15,19,4,4,4,0
27,15,19,4,4,4,0
28,15,19,4,4,4,0
29,15,19,4,4,4,0
30,15,19,4,4,4,0
31,15,19,4,4,4,0
32,15,19,4,4,4,0
33,15,19,4,4,4,0
34,15,19,4,4,4,0
35,15,19,4,4,4,0
36,15,19,4,4,4,0
37,15,19,4,4,4,0
38,15,19,4,4,4,0
39,15,19,4,4,4,0
40,15,19,4,4,4,0
41,15,19,4,4,4,0
42,15,19,4,4,4,0
43,15,19,4,4,4,0
44,15,19,4,4,4,0
45,15,19,4,4,4,0
46,15,19,4,4,4,0
47,15,19,4,4,4,0
48,15,19,4,4,4,0
49,15,19,4,4,4,0
50,15,19,4,4,4,0
51,15,19,4,4,4,0
52,15,19,4,4,4,0
53,15,19,4,4,4,0
54,15,19,4,4,4,0
55,15,19,4,4,4,0
56,15,19,4,4,4,0
57,15,19,4,4,4,0
58,15,19,4,4,4,0
59,15,19,4,4,4,0
60,15,19,4,4,4,0
61,15,19,4,4,4,0
62,15,19,4,4,4,0
63,15,19,4,4,4,0
64,15,19,4,4,4,0
65,15,19,4,4,4,0
66,15,19,4,4,4,0
67,15,19,4,4,4,0
68,15,19,4,4,4,0
69,15,19,4,4,4,0
70,15,19,4,4,4,0
71,15,19,4,4,4,0
72,15,19,4,4,4,0
73,15,19,4,4,4,0
74,15,19,4,4,4,0
75,15,19,4,4,4,0
76,15,19,4,4,4,0
77,15,19,4,4,4,0
78,15,19,4,4,4,0
79,15,19,4,4,4,0
80,15,19,4,4,4,0
81,15,19,4,4,4,0
82,15,19,4,4,4,0
83,15,19,4,4,4,0
84,15,19,4,4,4,0
85,15,19,4,4,4,0
86,15,19,4,4,4,0
87,15,19,4,4,4,0
88,15,19,4,4,4,0
89,15,19,4,4,4,0
90,15,19,4,4,4,0
91,15,19,4,4,4,0
92,15,19,4,4,4,0
93,15,19,4,4,4,0
94,15,19,4,4,4,0
95,15,19,4,4,4,0
96,15,19,4,4,4,0
97,15,19,4,4,4,0
98,15,19,4,4,4,0
99,15,19,4,4,4,0
0,16,19,4,4,4,0
1,16,19,4,4,4,0
2,16,19,4,4,4,0
3,16,19,4,4,4,0
4,16,19,4,4,4,0
5,16,19,4,4,4,0
6,16,19,4,4,4,0
7,16,19,4,4,4,0
8,16,19,4,4,4,0
9,16,19,4,4,4,0
10,16,19,4,4,4,0
11,16,19,4,4,4,0
12,16,19,4,4,4,0
13,16,19,4,4,4,0
14,16,19,4,4,4,0
15,16,19,4,4,4,0
16,16,19,4,4,4,0
17,16,19,4,4,4,0
18,16,19,4,4,4,0
19,16,19,4,4,4,0
20,16,19,4,4,4,0
21,16,19,4,4,4,0
22,16,19,4,4,4,0
23,16,19,4,4,4,0
24,16,19,4,4,4,0
25,16,19,4,4,4,0
26,16,19,4,4,4,0
27,16,19,4,4,4,0
28,16,19,4,4,4,0
29,16,19,4,4,4,0
30,16,19,4,4,4,0
31,16,19,4,4,4,0
32,16,19,4,4,4,0
33,16,19,4,4,4,0
34,16,19,4,4,4,0
35,16,19,4,4,4,0
36,16,19,4,4,4,0
37,16,19,4,4,4,0
38,16,19,4,4,4,0
39,16,19,4,4,4,0
40,16,19,4,4,4,0
41,16,19,4,4,4,0
42,16,19,4,4,4,0
43,16,19,4,4,4,0
44,16,19,4,4,4,0
45,16,19,4,4,4,0
46,16,19,4,4,4,0
47,16,19,4,4,4,0
48,16,19,4,4,4,0
49,16,19,4,4,4,0
50,16,19,4,4,4,0
51,16,19,4,4,4,0
52,16,19,4,4,4,0
53,16,19,4,4,4,0
54,16,19,4,4,4,0
55,16,19,4,4,4,0
56,16,19,4,4,4,0
57,16,19,4,4,4,0
58,16,19,4,4,4,0
59,16,19,4,4,4,0
60,16,19,4,4,4,0
61,16,19,4,4,4,0
62,16,19,4,4,4,0
63,16,19,4,4,4,0
64,16,19,4,4,4,0
65,16,19,4,4,4,0
66,16,19,4,4,4,0
67,16,19,4,4,4,0
68,16,19,4,4,4,0
69,16,19,4,4,4,0
70,16,19,4,4,4,0
71,16,19,4,4,4,0
72,16,19,4,4,4,0
73,16,19,4,4,4,0
74,16,19,4,4,4,0
75,16,19,4,4,4,0
76,16,19,4,4,4,0
77,16,19,4,4,4,0
78,16,19,4,4,4,0
79,16,19,4,4,4,0
80,16,19,4,4,4,0
81,16,19,4,4,4,0
82,16,19,4,4,4,0
83,16,19,4,4,4,0
84,16,19,4,4,4,0
85,16,19,4,4,4,0
86,16,19,4,4,4,0
87,16,19,4,4,4,0
88,16,19,4,4,4,0
89,16,19,4,4,4,0
90,16,19,4,4,4,0
91,16,19,4,4,4,0
92,16,19,4,4,4,0
93,16,19,4,4,4,0
94,16,19,4,4,4,0
95,16,19,4,4,4,0
96,16,19,4,4,4,0
97,16,19,4,4,4,0
98,16,19,4,4,4,0
99,16,19,4,4,4,0
0,17,19,4,4,4,0
1,17,19,4,4,4,0
2,17,19,4,4,4,0
3,17,19,4,4,4,0
4,17,19,4,4,4,0
5,17,19,4,4,4,0
6,17,19,4,4,4,0
7,17,19,4,4,4,0
8,17,19,4,4,4,0
9,17,19,4,4,4,0
10,17,19,4,4,4,0
11,17,19,4,4,4,0
12,17,19,4,4,4,0
13,17,19,4,4,4,0
14,17,19,4,4,4,0
15,17,19,4,4,4,0
16,17,19,4,4,4,0
17,17,19,4,4,4,0
18,17,19,4,4,4,0
19,17,19,4,4,4,0
20,17,19,4,4,4,0
21,17,19,4,4,4,0
22,17,19,4,4,4,0
23,17,19,4,4,4,0
24,17,19,4,4,4,0
25,17,19,4,4,4,0
26,17,19,4,4,4,0
27,17,19,4,4,4,0
28,17,19,4,4,4,0
29,17,19,4,4,4,0
30,17,19,4,4,4,0
31,17,19,4,4,4,0
32,17,19,4,4,4,0
33,17,19,4,4,4,0
34,17,19,4,4,4,0
35,17,19,4,4,4,0
36,17,19,4,4,4,0
37,17,19,4,4,4,0
38,17,19,4,4,4,0
39,17,19,4,4,4,0
40,17,19,4,4,4,0
41,17,19,4,4,4,0
42,17,19,4,4,4,0
43,17,19,4,4,4,0
44,17,19,4,4,4,0
45,17,19,4,4,4,0
46,17,19,4,4,4,0
47,17,19,4,4,4,0
48,17,19,4,4,4,0
49,17,19,4,4,4,0
50,17,19,4,4,4,0
51,17,19,4,4,4,0
52,17,19,4,4,4,0
53,17,19,4,4,4,0
54,17,19,4,4,4,0
55,17,19,4,4,4,0
56,17,19,4,4,4,0
57,17,19,4,4,4,0
58,17,19,4,4,4,0
59,17,19,4,4,4,0
60,17,19,4,4,4,0
61,17,19,4,4,4,0
62,17,19,4,4,4,0
63,17,19,4,4,4,0
64,17,19,4,4,4,0
65,17,19,4,4,4,0
66,17,19,4,4,4,0
67,17,19,4,4,4,0
68,17,19,4,4,4,0
69,17,19,4,4,4,0
70,17,19,4,4,4,0
71,17,19,4,4,4,0
72,17,19,4,4,4,0
73,17,19,4,4,4,0
74,17,19,4,4,4,0
75,17,19,4,4,4,0
76,17,19,4,4,4,0
77,17,19,4,4,4,0
78,17,19,4,4,4,0
79,17,19,4,4,4,0
80,17,19,4,4,4,0
81,17,19,4,4,4,0
82,17,19,4,4,4,0
83,17,19,4,4,4,0
84,17,19,4,4,4,0
85,17,19,4,4,4,0
86,17,19,4,4,4,0
87,17,19,4,4,4,0
88,17,19,4,4,4,0
89,17,19,4,4,4,0
90,17,19,4,4,4,0
91,17,19,4,4,4,0
92,17,19,4,4,4,0
93,17,19,4,4,4,0
94,17,19,4,4,4,0
95,17,19,4,4,4,0
96,17,19,4,4,4,0
97,17,19,4,4,4,0
98,17,19,4,4,4,0
99,17,19,4,4,4,0
0,18,19,4,4,4,0
1,18,19,4,4,4,0
2,18,19,4,4,4,0
3,18,19,4,4,4,0
4,18,19,4,4,4,0
5,18,19,4,4,4,0
6,18,19,4,4,4,0
7,18,19,4,4,4,0
8,18,19,4,4,4,0
9,18,19,4,4,4,0
10,18,19,4,4,4,0
11,18,19,4,4,4,0
12,18,19,4,4,4,0
13,18,19,4,4,4,0
14,18,19,4,4,4,0
15,18,19,4,4,4,0
16,18,19,4,4,4,0
17,18,19,4,4,4,0
18,18,19,4,4,4,0
19,18,19,4,4,4,0
20,18,19,4,4,4,0
21,18,19,4,4,4,0
22,18,19,4,4,4,0
23,18,19,4,4,4,0
24,18,19,4,4,4,0
25,18,19,4,4,4,0
26,18,19,4,4,4,0
27,18,19,4,4,4,0
28,18,19,4,4,4,0
29,18,19,4,4,4,0
30,18,19,4,4,4,0
31,18,19,4,4,4,0
32,18,19,4,4,4,0
33,18,19,4,4,4,0
34,18,19,4,4,4,0
35,18,19,4,4,4,0
36,18,19,4,4,4,0
37,18,19,4,4,4,0
38,18,19,4,4,4,0
39,18,19,4,4,4,0
40,18,19,4,4,4,0
41,18,19,4,4,4,0
42,18,19,4,4,4,0
43,18,19,4,4,4,0
44,18,19,4,4,4,0
45,18,19,4,4,4,0
46,18,19,4,4,4,0
47,18,19,4,4,4,0
48,18,19,4,4,4,0
49,18,19,4,4,4,0
50,18,19,4,4,4,0
51,18,19,4,4,4,0
52,18,19,4,4,4,0
53,18,19,4,4,4,0
54,18,19,4,4,4,0
55,18,19,4,4,4,0
56,18,19,4,4,4,0
57,18,19,4,4,4,0
58,18,19,4,4,4,0
59,18,19,4,4,4,0
60,18,19,4,4,4,0
61,18,19,4,4,4,0
62,18,19,4,4,4,0
63,18,19,4,4,4,0
64,18,19,4,4,4,0
65,18,19,4,4,4,0
66,18,19,4,4,4,0
67,18,19,4,4,4,0
68,18,19,4,4,4,0
69,18,19,4,4,4,0
70,18,19,4,4,4,0
71,18,19,4,4,4,0
72,18,19,4,4,4,0
73,18,19,4,4,4,0
74,18,19,4,4,4,0
75,18,19,4,4,4,0
76,18,19,4,4,4,0
77,18,19,4,4,4,0
78,18,19,4,4,4,0
79,18,19,4,4,4,0
80,18,19,4,4,4,0
81,18,19,4,4,4,0
82,18,19,4,4,4,0
83,18,19,4,4,4,0
84,18,19,4,4,4,0
85,18,19,4,4,4,0
86,18,19,4,4,4,0
87,18,19,4,4,4,0
88,18,19,4,4,4,0
89,18,19,4,4,4,0
90,18,19,4,4,4,0
91,18,19,4,4,4,0
92,18,19,4,4,4,0
93,18,19,4,4,4,0
94,18,19,4,4,4,0
95,18,19,4,4,4,0
96,18,19,4,4,4,0
97,18,19,4,4,4,0
98,18,19,4,4,4,0
99,18,19,4,4,4,0
0,19,19,4,4,4,0
1,19,19,4,4,4,0
2,19,19,4,4,4,0
3,19,19,4,4,4,0
4,19,19,4,4,4,0
5,19,19,4,4,4,0
6,19,19,4,4,4,0
7,19,19,4,4,4,0
8,19,19,4,4,4,0
9,19,19,4,4,4,0
10,19,19,4,4,4,0
11,19,19,4,4,4,0
12,19,19,4,4,4,0
13,19,19,4,4,4,0
14,19,19,4,4,4,0
15,19,19,4,4,4,0
16,19,19,4,4,4,0
17,19,19,4,4,4,0
18,19,19,4,4,4,0
19,19,19,4,4,4,0
20,19,19,4,4,4,0
21,19,19,4,4,4,0
22,19,19,4,4,4,0
23,19,19,4,4,4,0
24,19,19,4,4,4,0
25,19,19,4,4,4,0
26,19,19,4,4,4,0
27,19,19,4,4,4,0
28,19,19,4,4,4,0
29,19,19,4,4,4,0
30,19,19,4,4,4,0
31,19,19,4,4,4,0
32,19,19,4,4,4,0
33,19,19,4,4,4,0
34,19,19,4,4,4,0
35,19,19,4,4,4,0
36,19,19,4,4,4,0
37,19,19,4,4,4,0
38,19,19,4,4,4,0
39,19,19,4,4,4,0
40,19,19,4,4,4,0
41,19,19,4,4,4,0
42,19,19,4,4,4,0
43,19,19,4,4,4,0
44,19,19,4,4,4,0
45,19,19,4,4,4,0
46,19,19,4,4,4,0
47,19,19,4,4,4,0
48,19,19,4,4,4,0
49,19,19,4,4,4,0
50,19,19,4,4,4,0
51,19,19,4,4,4,0
52,19,19,4,4,4,0
53,19,19,4,4,4,0
54,19,19,4,4,4,0
55,19,19,4,4,4,0
56,19,19,4,4,4,0
57,19,19,4,4,4,0
58,19,19,4,4,4,0
59,19,19,4,4,4,0
60,19,19,4,4,4,0
61,19,19,4,4,4,0
62,19,19,4,4,4,0
63,19,19,4,4,4,0
64,19,19,4,4,4,0
65,19,19,4,4,4,0
66,19,19,4,4,4,0
67,19,19,4,4,4,0
68,19,19,4,4,4,0
69,19,19,4,4,4,0
70,19,19,4,4,4,0
71,19,19,4,4,4,0
72,19,19,4,4,4,0
73,19,19,4,4,4,0
74,19,19,4,4,4,0
75,19,19,4,4,4,0
76,19,19,4,4,4,0
77,19,19,4,4,4,0
78,19,19,4,4,4,0
79,19,19,4,4,4,0
80,19,19,4,4,4,0
81,19,19,4,4,4,0
82,19,19,4,4,4,0
83,19,19,4,4,4,0
84,19,19,4,4,4,0
85,19,19,4,4,4,0
86,19,19,4,4,4,0
87,19,19,4,4,4,0
88,19,19,4,4,4,0
89,19,19,4,4,4,0
90,19,19,4,4,4,0
91,19,19,4,4,4,0
92,19,19,4,4,4,0
93,19,19,4,4,4,0
94,19,19,4,4,4,0
